lon,lat
-71.086569,42.344754
-71.086569,42.344754
-71.086569,42.344754
-71.086569,42.344754
-71.03873,42.37556
-71.03873,42.37556
-71.03873,42.37556
-71.112104,42.331828
-71.112104,42.331828
-71.112104,42.331828
-71.112104,42.331828
-71.03111,42.37872
-71.09014,42.34224
-71.09014,42.34224
-71.09014,42.34224
-71.09014,42.34224
-71.09014,42.34224
-71.09014,42.34224
-71.09014,42.34224
-71.09014,42.34224
-71.09014,42.34224
-71.09014,42.34224
-71.09014,42.34224
-71.06651,42.35712
-71.06651,42.35712
-71.06651,42.35712
-71.06651,42.35712
-71.06651,42.35712
-71.06651,42.35712
-71.06651,42.35712
-71.04448,42.33724
-71.04448,42.33724
-71.03512,42.33425
-71.04996,42.33794
-71.03512,42.33425
-71.04996,42.33794
-71.04996,42.33794
-71.04996,42.33794
-71.04996,42.33794
-71.04996,42.33794
-71.0383,42.37057
-71.0383,42.37057
-71.0383,42.37057
-71.0383,42.37057
-71.04367,42.33768
-71.04367,42.33768
-71.04367,42.33768
-71.04367,42.33768
-70.99981,42.38965
-70.99981,42.38965
-70.99981,42.38965
-71.02975,42.33543
-71.02975,42.33543
-71.02975,42.33543
-71.02975,42.33543
-71.02975,42.33543
-71.03439,42.37337
-71.03439,42.37337
-71.03439,42.37337
-71.03439,42.37337
-71.06761,42.34944
-71.06761,42.34944
-71.06761,42.34944
-71.06761,42.34944
-71.06761,42.34944
-71.03262,42.38016
-71.07689,42.34538
-71.03262,42.38016
-71.03262,42.38016
-71.07689,42.34538
-71.07689,42.34538
-71.08789,42.351
-71.08789,42.351
-71.08789,42.351
-71.08789,42.351
-71.08789,42.351
-71.08789,42.351
-71.08789,42.351
-71.08789,42.351
-71.08789,42.351
-71.08789,42.351
-71.03322,42.38085
-71.02979,42.33717
-71.03322,42.38085
-71.03322,42.38085
-71.03322,42.38085
-71.02979,42.33717
-71.02979,42.33717
-71.02979,42.33717
-71.07541,42.3548
-71.07541,42.3548
-71.07541,42.3548
-71.09082,42.3431
-71.09082,42.3431
-71.09082,42.3431
-71.09082,42.3431
-71.09082,42.3431
-71.09082,42.3431
-71.09082,42.3431
-71.09082,42.3431
-71.09082,42.3431
-71.09082,42.3431
-71.00388,42.38514
-71.00388,42.38514
-71.066891,42.346555
-71.066891,42.346555
-71.066891,42.346555
-71.066891,42.346555
-71.03003,42.38105
-71.0542,42.32945
-71.03003,42.38105
-71.03003,42.38105
-71.0542,42.32945
-71.068,42.36094
-71.068,42.36094
-71.068,42.36094
-71.068,42.36094
-71.00616,42.38715
-71.00616,42.38715
-71.03303,42.33297
-71.03303,42.33297
-71.03303,42.33297
-71.0576,42.365835
-71.0576,42.365835
-71.0576,42.365835
-71.03765,42.36812
-71.03765,42.36812
-71.03765,42.36812
-71.07418,42.33665
-71.07573,42.34512
-71.07573,42.34512
-71.07573,42.34512
-71.07418,42.33665
-71.07418,42.33665
-71.07573,42.34512
-71.07573,42.34512
-71.04878,42.33424
-71.04878,42.33424
-71.07968,42.35036
-71.07968,42.35036
-71.07968,42.35036
-71.07968,42.35036
-71.07968,42.35036
-71.07968,42.35036
-71.09007,42.34284
-71.09007,42.34284
-71.09007,42.34284
-71.09007,42.34284
-71.09007,42.34284
-71.09007,42.34284
-71.09007,42.34284
-71.09007,42.34284
-71.09007,42.34284
-71.08551,42.34559
-71.08551,42.34559
-71.08551,42.34559
-71.08551,42.34559
-71.08551,42.34559
-71.07503,42.33962
-71.07503,42.33962
-71.07503,42.33962
-71.07503,42.33962
-71.07503,42.33962
-71.07131,42.34194
-71.07131,42.34194
-71.07131,42.34194
-71.07131,42.34194
-71.05792,42.3292
-71.05792,42.3292
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.056509,42.365352
-71.05181,42.33587
-71.05181,42.33587
-71.05263,42.36337
-71.05263,42.36337
-71.040171,42.36896
-71.075719,42.345617
-71.040171,42.36896
-71.040171,42.36896
-71.075719,42.345617
-71.075719,42.345617
-71.075719,42.345617
-71.02997,42.33682
-71.02997,42.33682
-71.00704,42.38696
-71.00704,42.38696
-71.00704,42.38696
-71.00704,42.38696
-71.03223,42.37681
-71.03223,42.37681
-71.03223,42.37681
-71.06846,42.364756
-71.06846,42.364756
-71.06846,42.364756
-71.05223,42.36345
-71.05223,42.36345
-71.06865,42.34445
-71.06865,42.34445
-71.06865,42.34445
-71.06865,42.34445
-71.07939,42.35242
-71.07939,42.35242
-71.07939,42.35242
-71.07939,42.35242
-71.07939,42.35242
-71.03852,42.38072
-71.03852,42.38072
-71.03852,42.38072
-71.03852,42.38072
-71.01273,42.38434
-71.01273,42.38434
-71.01273,42.38434
-71.01273,42.38434
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.09475,42.3458
-71.05222,42.36276
-71.05222,42.36276
-71.05222,42.36276
-71.05222,42.36276
-71.06803,42.3594
-71.06803,42.3594
-71.06803,42.3594
-71.06803,42.3594
-71.06803,42.3594
-71.06803,42.3594
-71.04121,42.3315
-71.04121,42.3315
-71.04121,42.3315
-71.08127,42.33992
-71.08127,42.33992
-71.08127,42.33992
-71.08127,42.33992
-71.08041,42.34476
-71.065164,42.357148
-71.065164,42.357148
-71.065164,42.357148
-71.065164,42.357148
-71.05267,42.33676
-71.05267,42.33676
-71.03651,42.36717
-71.03651,42.36717
-71.03651,42.36717
-71.03651,42.36717
-71.03651,42.36717
-71.03651,42.36717
-71.07186,42.35951
-71.07186,42.35951
-71.07186,42.35951
-71.07964,42.35237
-71.07964,42.35237
-71.07964,42.35237
-71.03453,42.38179
-71.03453,42.38179
-71.03453,42.38179
-71.070378,42.340479
-71.08069,42.351513
-71.08069,42.351513
-71.08069,42.351513
-71.08069,42.351513
-71.03076,42.37702
-71.03076,42.37702
-71.03076,42.37702
-71.03076,42.37702
-71.0443,42.33149
-71.0443,42.33149
-71.06453,42.35926
-71.07355,42.35267
-71.07355,42.35267
-71.07355,42.35267
-71.07355,42.35267
-71.05545,42.36398
-71.05545,42.36398
-71.05545,42.36398
-71.05545,42.36398
-71.10623,42.33339
-71.10623,42.33339
-71.10623,42.33339
-71.10623,42.33339
-71.03223,42.36656
-71.01739,42.38084
-71.03513,42.37918
-71.01739,42.38084
-71.01739,42.38084
-71.01739,42.38084
-71.03513,42.37918
-71.06022,42.35152
-71.06022,42.35152
-71.06022,42.35152
-71.07974,42.29361
-71.08082,42.35166
-71.08082,42.35166
-71.08082,42.35166
-71.07441,42.33686
-71.07441,42.33686
-71.07441,42.33686
-71.07441,42.33686
-71.07441,42.33686
-71.053279,42.324638
-71.053279,42.324638
-71.053279,42.324638
-71.053279,42.324638
-71.03337,42.36919
-71.08336,42.3431
-71.01756,42.38517
-71.03337,42.36919
-71.03337,42.36919
-71.08336,42.3431
-71.08336,42.3431
-71.08336,42.3431
-71.01756,42.38517
-71.01756,42.38517
-71.04041,42.3308
-71.04041,42.3308
-71.04041,42.3308
-71.08197,42.34008
-71.08197,42.34008
-71.08197,42.34008
-71.08197,42.34008
-71.01922,42.38517
-71.01922,42.38517
-71.01922,42.38517
-71.01922,42.38517
-71.01922,42.38517
-71.01922,42.38517
-71.07509,42.33741
-71.05327,42.3665
-71.05327,42.3665
-71.05327,42.3665
-71.06983,42.3594
-71.06983,42.3594
-71.06983,42.3594
-71.06983,42.3594
-71.03458,42.33084
-71.03458,42.33084
-71.077,42.34545
-71.077,42.34545
-71.077,42.34545
-71.077,42.34545
-71.08097,42.34266
-71.08097,42.34266
-71.08097,42.34266
-71.08097,42.34266
-71.08018,42.34219
-71.08018,42.34219
-71.08018,42.34219
-71.08018,42.34219
-71.08018,42.34219
-71.080129,42.345681
-71.05508,42.36613
-71.05508,42.36613
-71.05508,42.36613
-71.09142,42.34014
-71.09571,42.34979
-71.09142,42.34014
-71.09142,42.34014
-71.09571,42.34979
-71.09571,42.34979
-71.03075,42.33223
-71.03075,42.33223
-71.03075,42.33223
-71.03075,42.33223
-71.05417,42.3191
-71.05417,42.3191
-71.075618,42.340413
-71.075618,42.340413
-71.075618,42.340413
-71.075618,42.340413
-71.04463,42.33143
-71.04463,42.33143
-71.04463,42.33143
-71.04463,42.33143
-71.04463,42.33143
-71.08013,42.34223
-71.03651,42.33034
-71.08013,42.34223
-71.08013,42.34223
-71.08013,42.34223
-71.03651,42.33034
-71.03651,42.33034
-71.03344,42.37503
-71.03344,42.37503
-71.008034,42.392747
-71.008034,42.392747
-71.03344,42.37503
-71.03344,42.37503
-71.03344,42.37503
-71.09128,42.34117
-71.080855,42.348135
-71.04804,42.33347
-71.04804,42.33347
-71.04804,42.33347
-71.04804,42.33347
-71.03732,42.3761
-71.03732,42.3761
-71.03732,42.3761
-71.03732,42.3761
-71.03732,42.3761
-71.03396,42.37425
-71.05364,42.36687
-71.05364,42.36687
-71.05364,42.36687
-71.05364,42.36687
-71.0781,42.34461
-71.0781,42.34461
-71.0781,42.34461
-71.0781,42.34461
-71.07887,42.34159
-71.07887,42.34159
-71.07887,42.34159
-71.07887,42.34159
-71.05581,42.36802
-71.05581,42.36802
-71.05581,42.36802
-71.05581,42.36802
-71.05581,42.36802
-71.05581,42.36802
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.08166,42.34517
-71.04874,42.33532
-71.04874,42.33532
-71.04874,42.33532
-71.053193,42.332534
-71.053193,42.332534
-71.053193,42.332534
-71.03728,42.37686
-71.03728,42.37686
-71.03728,42.37686
-71.03728,42.37686
-71.07798,42.34453
-71.07798,42.34453
-71.07798,42.34453
-71.07798,42.34453
-71.07798,42.34453
-71.08153,42.34406
-71.08153,42.34406
-71.08153,42.34406
-71.08153,42.34406
-71.08153,42.34406
-71.03302,42.36994
-71.02657,42.33515
-71.03302,42.36994
-71.03302,42.36994
-71.02657,42.33515
-71.02657,42.33515
-71.02657,42.33515
-71.06582,42.35713
-71.06582,42.35713
-71.06582,42.35713
-71.06582,42.35713
-71.06582,42.35713
-71.06582,42.35713
-71.06582,42.35713
-71.06582,42.35713
-71.06582,42.35713
-71.06582,42.35713
-71.06582,42.35713
-71.06621,42.35993
-71.03066,42.3778
-71.03066,42.3778
-71.03066,42.3778
-71.03066,42.3778
-71.03952,42.33658
-71.03952,42.33658
-71.03952,42.33658
-71.07369,42.35344
-71.04845,42.33177
-71.04845,42.33177
-71.04845,42.33177
-71.07369,42.35344
-71.07369,42.35344
-71.04845,42.33177
-71.04845,42.33177
-71.04845,42.33177
-71.05472,42.34026
-71.05472,42.34026
-71.05472,42.34026
-71.05472,42.34026
-71.073475,42.341347
-71.073475,42.341347
-71.073475,42.341347
-71.04119,42.33289
-71.073475,42.341347
-71.073475,42.341347
-71.04119,42.33289
-71.04119,42.33289
-71.03414,42.333
-71.03414,42.333
-71.03414,42.333
-71.03414,42.333
-71.03414,42.333
-71.07908,42.35125
-71.07908,42.35125
-71.07908,42.35125
-71.07908,42.35125
-71.07908,42.35125
-71.07908,42.35125
-71.03508,42.37646
-71.03508,42.37646
-71.02892,42.37923
-71.02892,42.37923
-71.02892,42.37923
-71.02892,42.37923
-71.03479,42.33162
-71.03479,42.33162
-71.03479,42.33162
-71.03288,42.38122
-71.03288,42.38122
-71.03288,42.38122
-71.03288,42.38122
-71.06759,42.35916
-71.03732,42.33801
-71.06759,42.35916
-71.06759,42.35916
-71.03732,42.33801
-71.05298,42.33658
-71.05298,42.33658
-71.05298,42.33658
-71.100032,42.343086
-71.100032,42.343086
-71.100032,42.343086
-71.100032,42.343086
-71.100032,42.343086
-71.100032,42.343086
-71.100032,42.343086
-71.100032,42.343086
-71.100032,42.343086
-71.100032,42.343086
-71.100032,42.343086
-71.100032,42.343086
-71.06905,42.34459
-71.06905,42.34459
-71.06905,42.34459
-71.05575,42.36643
-71.05575,42.36643
-71.05575,42.36643
-71.05575,42.36643
-71.04837,42.33309
-71.04837,42.33309
-71.05562,42.36575
-71.05562,42.36575
-71.05562,42.36575
-71.05562,42.36575
-71.07796,42.3543
-71.07796,42.3543
-71.0337,42.37451
-71.03145,42.33428
-71.03145,42.33428
-71.0337,42.37451
-71.0337,42.37451
-71.08158,42.34409
-71.08158,42.34409
-71.08158,42.34409
-71.08158,42.34409
-71.053065,42.324526
-71.053065,42.324526
-71.053065,42.324526
-71.053065,42.324526
-71.053065,42.324526
-71.053065,42.324526
-71.053065,42.324526
-71.053065,42.324526
-71.05132,42.36312
-71.05132,42.36312
-71.05132,42.36312
-71.07671,42.3407
-71.07671,42.3407
-71.07671,42.3407
-71.07671,42.3407
-71.06084,42.35548
-71.06084,42.35548
-71.06084,42.35548
-71.07449,42.35337
-71.07449,42.35337
-71.07449,42.35337
-71.07449,42.35337
-71.04208,42.33449
-71.03775,42.37708
-71.04208,42.33449
-71.04208,42.33449
-71.03775,42.37708
-71.03775,42.37708
-71.0197,42.38197
-71.0197,42.38197
-71.0197,42.38197
-71.07196,42.35856
-71.07196,42.35856
-71.07196,42.35856
-71.05413,42.36724
-71.05413,42.36724
-71.05413,42.36724
-71.03283,42.37434
-71.03283,42.37434
-71.03283,42.37434
-71.03283,42.37434
-71.0348,42.33298
-71.0348,42.33298
-71.0348,42.33298
-71.0348,42.33298
-71.03327,42.37078
-71.03327,42.37078
-71.03327,42.37078
-71.03327,42.37078
-71.03327,42.37078
-71.03327,42.37078
-71.03327,42.37078
-71.07304,42.3435
-71.07304,42.3435
-71.03365,42.36478
-71.03553,42.33273
-71.03553,42.33273
-71.03374,42.37444
-71.03374,42.37444
-71.03374,42.37444
-71.03374,42.37444
-71.051466,42.331206
-71.051466,42.331206
-71.051466,42.331206
-71.051466,42.331206
-71.03759,42.38149
-71.03759,42.38149
-71.03759,42.38149
-71.03759,42.38149
-71.0461,42.33477
-71.0461,42.33477
-71.0461,42.33477
-71.0461,42.33477
-71.0461,42.33477
-71.0461,42.33477
-71.05344,42.36729
-71.05344,42.36729
-71.05344,42.36729
-71.05344,42.36729
-71.06385,42.35217
-71.06385,42.35217
-71.06385,42.35217
-71.052237,42.363931
-71.052237,42.363931
-71.052237,42.363931
-71.052237,42.363931
-71.052237,42.363931
-71.052237,42.363931
-71.052237,42.363931
-71.052237,42.363931
-71.052237,42.363931
-71.00452,42.38607
-71.00452,42.38607
-71.00452,42.38607
-71.00452,42.38607
-71.04443,42.33405
-71.03226,42.37722
-71.04443,42.33405
-71.04443,42.33405
-71.03226,42.37722
-71.03226,42.37722
-71.0317,42.36462
-71.0317,42.36462
-71.0317,42.36462
-71.044476,42.349242
-71.044476,42.349242
-71.044476,42.349242
-71.06974,42.34346
-71.06974,42.34346
-71.06974,42.34346
-71.06974,42.34346
-71.06974,42.34346
-71.06974,42.34346
-71.03804,42.33659
-71.03804,42.33659
-71.03804,42.33659
-71.011819,42.385876
-71.011819,42.385876
-71.011819,42.385876
-71.07659,42.35318
-71.07659,42.35318
-71.07659,42.35318
-71.03014,42.36495
-71.03014,42.36495
-71.03014,42.36495
-71.03014,42.36495
-71.03014,42.36495
-71.03772,42.37314
-71.03772,42.37314
-71.03772,42.37314
-71.03772,42.37314
-71.03626,42.36959
-71.03626,42.36959
-71.03626,42.36959
-71.05556,42.36657
-71.03626,42.36959
-71.03626,42.36959
-71.05556,42.36657
-71.05556,42.36657
-71.03505,42.33253
-71.03505,42.33253
-71.03505,42.33253
-71.0414,42.37193
-71.0414,42.37193
-71.0414,42.37193
-71.0414,42.37193
-71.03356,42.37564
-71.03356,42.37564
-71.03356,42.37564
-71.03356,42.37564
-71.06948,42.34305
-71.06948,42.34305
-71.06948,42.34305
-71.06948,42.34305
-71.06948,42.34305
-71.06951,42.34442
-71.06951,42.34442
-71.06951,42.34442
-71.06951,42.34442
-71.03478,42.3789
-71.03478,42.3789
-71.03478,42.3789
-71.02979,42.33351
-71.02979,42.33351
-71.02979,42.33351
-71.06345,42.36024
-71.06345,42.36024
-71.06345,42.36024
-71.06345,42.36024
-71.04595,42.33764
-71.04595,42.33764
-71.04595,42.33764
-71.06463,42.35981
-71.06463,42.35981
-71.06463,42.35981
-71.06463,42.35981
-71.06463,42.35981
-71.03534,42.38024
-71.03534,42.38024
-71.03534,42.38024
-71.03534,42.38024
-71.05291,42.33368
-71.05291,42.33368
-71.05291,42.33368
-71.01876,42.38501
-71.03706,42.33006
-71.08802,42.34141
-71.04162,42.33228
-71.04162,42.33228
-71.01876,42.38501
-71.03706,42.33006
-71.03706,42.33006
-71.03706,42.33006
-71.08802,42.34141
-71.08802,42.34141
-71.08802,42.34141
-71.03714,42.3325
-71.08828,42.34687
-71.08828,42.34687
-71.08828,42.34687
-71.06683,42.345356
-71.06683,42.345356
-71.06683,42.345356
-71.06683,42.345356
-71.00582,42.38519
-71.00582,42.38519
-71.00582,42.38519
-71.00582,42.38519
-71.00582,42.38519
-71.07589,42.34133
-71.07589,42.34133
-71.07589,42.34133
-71.07589,42.34133
-71.07589,42.34133
-71.03867,42.36908
-71.03867,42.36908
-71.03867,42.36908
-71.066656,42.348619
-71.066656,42.348619
-71.066656,42.348619
-71.09675,42.34372
-71.09675,42.34372
-71.09675,42.34372
-71.09675,42.34372
-71.09675,42.34372
-71.06689,42.35755
-71.06689,42.35755
-71.06689,42.35755
-71.06689,42.35755
-71.06689,42.35755
-71.06689,42.35755
-71.04111,42.33064
-71.107438,42.332306
-71.04111,42.33064
-71.04111,42.33064
-71.107438,42.332306
-71.107438,42.332306
-71.03018,42.33793
-71.03018,42.33793
-71.03585,42.33215
-71.03585,42.33215
-71.03585,42.33215
-71.03585,42.33215
-71.05182,42.36596
-71.05182,42.36596
-71.05182,42.36596
-71.08479,42.34874
-71.08479,42.34874
-71.08479,42.34874
-71.08479,42.34874
-71.08479,42.34874
-71.03268,42.3757
-71.03268,42.3757
-71.03268,42.3757
-71.04993,42.3327
-71.04993,42.3327
-71.0388,42.3766
-71.0311,42.37754
-71.03014,42.33461
-71.0311,42.37754
-71.0311,42.37754
-71.03014,42.33461
-71.03014,42.33461
-71.03014,42.33461
-71.05515,42.33535
-71.05515,42.33535
-71.05515,42.33535
-71.08492,42.3453
-71.08492,42.3453
-71.08492,42.3453
-71.03657,42.33378
-71.03657,42.33378
-71.03657,42.33378
-71.05759,42.36557
-71.05759,42.36557
-71.05759,42.36557
-71.05759,42.36557
-71.05759,42.36557
-71.00336,42.38561
-71.00336,42.38561
-71.00336,42.38561
-71.00336,42.38561
-71.06822,42.35966
-71.06822,42.35966
-71.06822,42.35966
-71.06822,42.35966
-71.06822,42.35966
-71.060186,42.350936
-71.060186,42.350936
-71.060186,42.350936
-71.08029,42.34503
-71.08029,42.34503
-71.07015,42.3445
-71.07015,42.3445
-71.07015,42.3445
-71.07758,42.34308
-71.07758,42.34308
-71.03347,42.33381
-71.03347,42.33381
-71.03347,42.33381
-71.069705,42.343469
-71.069705,42.343469
-71.069705,42.343469
-71.066099,42.346372
-71.066099,42.346372
-71.066099,42.346372
-71.066099,42.346372
-71.03499,42.37347
-71.03499,42.37347
-71.03499,42.37347
-71.04834,42.33749
-71.03698,42.33744
-71.03698,42.33744
-71.03698,42.33744
-71.08708,42.34288
-71.04834,42.33749
-71.04834,42.33749
-71.04834,42.33749
-71.04834,42.33749
-71.03698,42.33744
-71.03698,42.33744
-71.03698,42.33744
-71.08708,42.34288
-71.08708,42.34288
-71.08708,42.34288
-71.08708,42.34288
-71.08708,42.34288
-71.08708,42.34288
-71.00241,42.38542
-71.00241,42.38542
-71.00241,42.38542
-71.00241,42.38542
-71.00241,42.38542
-71.04017,42.38149
-71.04017,42.38149
-71.07226,42.35475
-71.07226,42.35475
-71.07226,42.35475
-71.07226,42.35475
-71.05588,42.36621
-71.03544,42.33112
-71.03544,42.33112
-71.03544,42.33112
-71.03544,42.33112
-71.05588,42.36621
-71.05588,42.36621
-71.07715,42.3426
-71.07715,42.3426
-71.07715,42.3426
-71.07715,42.3426
-71.07715,42.3426
-71.06189,42.352432
-71.06189,42.352432
-71.06189,42.352432
-71.06189,42.352432
-71.06189,42.352432
-71.06556,42.35094
-71.06556,42.35094
-71.0301,42.36526
-71.0301,42.36526
-71.0301,42.36526
-71.0301,42.36526
-71.08531,42.35044
-71.06316,42.34756
-71.06316,42.34756
-71.08531,42.35044
-71.08531,42.35044
-71.0789,42.33974
-71.04035,42.33286
-71.04035,42.33286
-71.04035,42.33286
-71.04035,42.33286
-71.04245,42.33695
-71.04245,42.33695
-71.04245,42.33695
-71.04245,42.33695
-71.04245,42.33695
-71.04245,42.33695
-71.04245,42.33695
-71.05671,42.32994
-71.05671,42.32994
-71.05689,42.36486
-71.05689,42.36486
-71.05689,42.36486
-71.05689,42.36486
-71.03598,42.33379
-71.0349,42.37354
-71.03598,42.33379
-71.03598,42.33379
-71.0349,42.37354
-71.0349,42.37354
-71.0349,42.37354
-71.02652,42.33386
-71.02652,42.33386
-71.02652,42.33386
-71.02652,42.33386
-71.054199,42.365888
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.09817,42.34167
-71.03549,42.32964
-71.03549,42.32964
-71.03758,42.37061
-71.03758,42.37061
-71.03758,42.37061
-71.03758,42.37061
-71.03758,42.37061
-71.03758,42.37061
-71.0348,42.37811
-71.0348,42.37811
-71.0348,42.37811
-71.0603,42.35179
-71.08675,42.35084
-71.08675,42.35084
-71.08675,42.35084
-71.08675,42.35084
-71.03768,42.37052
-71.03768,42.37052
-71.03768,42.37052
-71.03703,42.37842
-71.03703,42.37842
-71.03703,42.37842
-71.00857,42.38835
-71.00857,42.38835
-71.00857,42.38835
-71.04744,42.33518
-71.04744,42.33518
-71.04744,42.33518
-71.04744,42.33518
-71.07738,42.34284
-71.07738,42.34284
-71.07738,42.34284
-70.99753,42.38946
-70.99753,42.38946
-70.99753,42.38946
-71.068157,42.344764
-71.03267,42.37086
-71.03267,42.37086
-71.03267,42.37086
-71.03267,42.37086
-71.03267,42.37086
-71.03267,42.37086
-71.066731,42.361014
-71.066731,42.361014
-71.066731,42.361014
-71.066731,42.361014
-71.06846,42.35945
-71.06846,42.35945
-71.06846,42.35945
-71.06846,42.35945
-71.0538,42.36413
-71.0538,42.36413
-71.0538,42.36413
-71.0538,42.36413
-71.03567,42.36595
-71.03567,42.36595
-71.05472,42.36745
-71.03574,42.36891
-71.04098,42.36961
-71.03574,42.36891
-71.03574,42.36891
-71.03574,42.36891
-71.03574,42.36891
-71.04098,42.36961
-71.04098,42.36961
-71.04098,42.36961
-71.03676,42.38211
-71.03676,42.38211
-71.03676,42.38211
-71.03676,42.38211
-71.08272,42.34978
-71.08272,42.34978
-71.08272,42.34978
-71.039776,42.367525
-71.039776,42.367525
-71.039776,42.367525
-71.011921,42.385838
-71.011921,42.385838
-71.011921,42.385838
-71.03352,42.36798
-71.03352,42.36798
-71.03352,42.36798
-71.06657,42.35857
-71.06657,42.35857
-71.07726,42.34061
-71.07726,42.34061
-71.07726,42.34061
-71.03927,42.33198
-71.03927,42.33198
-71.03927,42.33198
-71.03927,42.33198
-71.05171,42.3355
-71.05171,42.3355
-71.05171,42.3355
-71.0363,42.38036
-71.03644,42.36714
-71.03644,42.36714
-71.03644,42.36714
-71.050866,42.333079
-71.069778,42.346355
-71.050866,42.333079
-71.050866,42.333079
-71.069778,42.346355
-71.069778,42.346355
-71.08839,42.35087
-71.08839,42.35087
-71.08839,42.35087
-71.08839,42.35087
-71.07536,42.34163
-71.07536,42.34163
-71.07536,42.34163
-71.04237,42.33447
-71.04237,42.33447
-71.04237,42.33447
-71.04237,42.33447
-71.07493,42.33723
-71.07493,42.33723
-71.07493,42.33723
-71.07094,42.35841
-71.07094,42.35841
-71.07094,42.35841
-71.07094,42.35841
-71.07094,42.35841
-71.07094,42.35841
-71.07094,42.35841
-71.06956,42.36012
-71.06956,42.36012
-71.06956,42.36012
-71.06956,42.36012
-71.06956,42.36012
-71.08675,42.35132
-71.08675,42.35132
-71.08675,42.35132
-71.08675,42.35132
-71.08675,42.35132
-71.02069,42.38311
-71.02069,42.38311
-71.02069,42.38311
-71.02069,42.38311
-71.04218,42.33315
-71.04218,42.33315
-71.01665,42.38353
-71.01665,42.38353
-71.05753,42.32992
-71.05753,42.32992
-71.05753,42.32992
-71.05753,42.32992
-71.07585,42.33593
-71.07585,42.33593
-71.07585,42.33593
-71.07585,42.33593
-71.07585,42.33593
-71.07251,42.35295
-71.07251,42.35295
-71.07251,42.35295
-71.07251,42.35295
-71.05673,42.36737
-71.05673,42.36737
-71.10554,42.34522
-71.03178,42.37769
-71.03178,42.37769
-71.07122,42.35804
-71.07122,42.35804
