lon,lat,count
-71.03761,42.33591,1
-71.05173,42.33664,1
-71.03815,42.3807,1
-71.04065,42.33206,1
-71.0037,42.39083,1
-71.04445,42.33429,1
-70.99851,42.3832,1
-71.04635,42.33143,1
-70.998797,42.382142,1
-71.04292,42.33103,1
-71.041885,42.370038,1
-71.10998,42.334497,1
-71.08249,42.34985,1
-71.07305,42.3454,1
-71.01869,42.38541,1
-71.08131,42.35271,1
-71.031553,42.333981,1
-71.05597,42.33153,1
-71.06933,42.34962,1
-71.05173,42.34093,1
-71.052148,42.331153,1
-71.06663,42.35878,1
-71.040021,42.367263,1
-71.041799,42.370889,1
-71.012074,42.38769,1
-71.03647,42.36804,1
-71.02827,42.33604,1
-71.08614,42.34568,1
-71.04121,42.370445,1
-71.07743,42.34142,1
-71.04004,42.33107,1
-71.03849,42.38278,1
-71.0036,42.39186,1
-71.05454,42.33429,1
-71.07751,42.34128,1
-71.07452,42.34327,1
-71.03719,42.37467,1
-71.050224,42.363611,1
-71.03826,42.38007,1
-71.02537,42.38111,1
-71.03974,42.33422,1
-71.04881,42.33849,1
-71.06073,42.35153,1
-71.05902,42.35466,1
-71.070075,42.342895,1
-71.03185,42.36615,1
-71.07459,42.33735,1
-71.053742,42.35796,1
-71.05131,42.33658,1
-71.03501,42.37735,1
-71.08777,42.34588,1
-71.07332,42.34483,1
-71.03176,42.38215,1
-71.07014,42.35796,1
-71.04706,42.33185,1
-71.043,42.33666,1
-71.02734,42.33469,1
-70.998155,42.388335,1
-71.03463,42.37316,1
-71.035,42.33121,1
-71.07274,42.34307,1
-71.02668,42.33432,1
-71.03093,42.36531,1
-71.04991,42.33545,1
-71.03298,42.3661,1
-71.01475,42.38149,1
-71.04919,42.33608,1
-71.03365,42.3367,1
-71.07374,42.34522,1
-71.05368,42.36637,1
-71.053488,42.33929,1
-71.05668,42.33876,1
-71.03241,42.37471,1
-71.06873,42.360652,1
-71.03187,42.33204,1
-71.04404,42.33446,1
-71.04222,42.33609,1
-71.07044,42.3589,1
-71.035633,42.379903,1
-71.03703,42.36834,1
-71.04929,42.3328,1
-71.03691,42.33338,1
-71.013779,42.386504,1
-71.043774,42.333264,1
-71.038907,42.375122,1
-71.079776,42.337604,1
-71.0361,42.38245,1
-71.075418,42.341837,1
-71.050104,42.363382,1
-71.05292,42.3668,1
-71.05669,42.32912,1
-71.05598,42.36513,1
-71.03269,42.37481,1
-71.05244,42.34139,1
-71.04439,42.33346,1
-71.06684,42.35756,1
-71.01462,42.386834,1
-71.03178,42.33434,1
-71.02971,42.36588,1
-71.03107,42.33439,1
-71.068349,42.360198,1
-71.03032,42.38064,1
-71.00743,42.38747,1
-71.03838,42.33453,1
-71.04475,42.33745,1
-71.06094,42.34907,1
-71.04734,42.33827,1
-71.0459,42.33491,1
-71.07284,42.34534,1
-71.03927,42.33176,1
-71.071295,42.341049,1
-71.08442,42.35194,1
-71.02957,42.37976,1
-71.120879,42.35286,1
-71.05358,42.36445,1
-71.01593,42.3837,1
-71.068015,42.359178,1
-71.04056,42.33175,1
-71.06925,42.34398,1
-71.013165,42.386052,1
-71.02817,42.38059,1
-71.06986,42.33761,1
-71.03258,42.36904,1
-71.03309,42.37879,1
-71.042451,42.371247,1
-71.05451,42.33022,1
-71.01872,42.38426,1
-71.03228,42.36712,1
-71.03834,42.37998,1
-71.03262,42.37576,1
-71.01878,42.38543,1
-71.05495,42.36764,1
-71.0308,42.37922,1
-71.03471,42.33,1
-71.06517,42.35891,1
-71.03889,42.33627,1
-71.05329,42.33058,1
-71.05579,42.36605,1
-71.06849,42.34923,1
-71.08351,42.35132,1
-71.02694,42.3804,1
-71.04131,42.33511,1
-71.055923,42.326762,1
-71.00189,42.39187,1
-71.01807,42.38107,1
-71.03333,42.38247,1
-71.03668,42.3677,1
-71.06812,42.3607,1
-71.05045,42.33975,1
-71.079312,42.337761,1
-71.01879,42.38186,1
-71.04397,42.3337,1
-71.03451,42.33665,1
-71.033297,42.333891,1
-71.06908,42.3435,1
-71.02987,42.33672,1
-71.04835,42.33801,1
-71.0691,42.34391,1
-71.060476,42.364725,1
-71.03689,42.37083,1
-71.03635,42.36706,1
-71.03818,42.37839,1
-71.054954,42.327984,1
-71.04229,42.33609,1
-71.03764,42.33186,1
-71.08011,42.34045,1
-71.04869,42.33153,1
-71.071241,42.332643,1
-71.068806,42.360186,1
-71.05172,42.33367,1
-71.07112,42.35953,1
-71.02986,42.33351,1
-71.00487,42.38891,1
-71.051367,42.331465,1
-71.0709,42.34277,1
-71.08608,42.34852,1
-71.00558,42.38559,1
-71.035954,42.334656,1
-71.07731,42.3411,1
-71.06878,42.34253,1
-71.03512,42.33415,1
-71.120514,42.365944,1
-71.04286,42.33118,1
-71.05313,42.33645,1
-71.03389,42.33104,1
-71.03443,42.33202,1
-71.04092,42.33485,1
-71.00624,42.38841,1
-71.05844,42.3504,1
-70.99952,42.38967,1
-71.08353,42.35192,1
-71.041295,42.370488,1
-71.00325,42.38618,1
-71.03277,42.37914,1
-71.050899,42.330587,1
-71.074659,42.342459,1
-71.0425,42.33368,1
-71.04396,42.33365,1
-71.011691,42.387143,1
-71.04214,42.33173,1
-71.038863,42.375461,1
-71.03924,42.3333,1
-71.05475,42.33133,1
-71.07126,42.3462,1
-71.05259,42.33578,1
-71.05167,42.34089,1
-71.0516,42.33396,1
-71.03187,42.33221,1
-71.06734,42.32914,1
-71.07716,42.33946,1
-71.07773,42.35162,1
-71.04076,42.33322,1
-71.03388,42.33669,1
-71.05226,42.33428,1
-71.07892,42.338986,1
-71.0535,42.33554,1
-71.04321,42.3335,1
-71.03753,42.37985,1
-71.052429,42.335364,1
-71.06691,42.35899,1
-71.05614,42.36343,1
-71.02953,42.33813,1
-71.02064,42.38201,1
-71.08057,42.34475,1
-71.00696,42.38885,1
-71.05744,42.36434,1
-71.01405,42.38263,1
-71.051084,42.36522,1
-71.053108,42.364754,1
-71.07584,42.35287,1
-71.03772,42.33156,1
-71.07328,42.35538,1
-71.053264,42.339178,1
-71.0534,42.36142,1
-71.08232,42.35038,1
-71.00793,42.39071,1
-71.02889,42.38079,1
-71.03964,42.33576,1
-71.106718,42.348744,1
-71.00812,42.3913,1
-71.011843,42.387787,1
-71.03618,42.3792,1
-71.06859,42.35685,1
-71.07229,42.34733,1
-71.03961,42.33351,1
-71.014054,42.386753,1
-71.03702,42.33264,1
-71.09021,42.34206,1
-71.03306,42.37954,1
-71.05731,42.32872,1
-71.04331,42.33351,1
-71.07557,42.34422,1
-71.051398,42.331439,1
-71.05344,42.36458,1
-71.06946,42.35942,1
-71.0804,42.34553,1
-71.04899,42.34893,1
-71.03756,42.33091,1
-71.03054,42.36587,1
-71.07564,42.34267,1
-71.06961,42.35971,1
-71.05825,42.36637,1
-71.03425,42.36667,1
-71.03871,42.38072,1
-71.04203,42.3714,1
-71.00155,42.38364,1
-71.03975,42.33479,1
-71.048938,42.338598,1
-71.02968,42.37818,1
-71.109337,42.334635,1
-71.03252,42.36686,1
-71.067894,42.360308,1
-71.00534,42.39131,1
-71.05179,42.33409,1
-71.0568,42.33225,1
-71.06114,42.36431,1
-71.080799,42.337742,1
-71.03455,42.37905,1
-71.109211,42.334809,1
-71.06553,42.36011,1
-71.04648,42.33446,1
-71.03757,42.33494,1
-71.00342,42.38948,1
-71.06962,42.35934,1
-71.086,42.34566,1
-71.068119,42.359438,1
-71.02952,42.33766,1
-71.074946,42.3387,1
-71.02261,42.38034,1
-71.03824,42.33156,1
-71.04079,42.3315,1
-71.04397,42.33534,1
-71.00122,42.38454,1
-71.03023,42.37932,1
-71.06316,42.35512,1
-71.06944,42.3583,1
-71.03844,42.37937,1
-71.03295,42.33082,1
-71.07843,42.34243,1
-71.03346,42.33326,1
-71.04784,42.33493,1
-71.0165,42.38157,1
-71.07614,42.34204,1
-71.063844,42.359638,1
-71.06807,42.34927,1
-71.10721,42.333279,1
-71.04293,42.33118,1
-71.03691,42.33323,1
-71.05044,42.33532,1
-71.08579,42.35071,1
-71.07265,42.34588,1
-71.027464,42.332596,1
-71.01595,42.38516,1
-71.07779,42.33683,1
-71.110915,42.334,1
-71.050135,42.363389,1
-71.06926,42.34272,1
-71.03512,42.33425,1
-71.04051,42.33232,1
-71.04211,42.33269,1
-71.03119,42.36533,1
-71.05263,42.34167,1
-71.08047,42.34087,1
-71.069362,42.342468,1
-71.05091,42.33572,1
-71.04687,42.3314,1
-70.99903,42.39055,1
-71.00615,42.38825,1
-71.068517,42.359913,1
-71.03318,42.37876,1
-71.03526,42.37794,1
-71.107208,42.333274,1
-71.02737,42.33394,1
-71.04967,42.33334,1
-71.04495,42.33487,1
-71.04014,42.378483,1
-71.01129,42.386991,1
-71.04284,42.33623,1
-71.079839,42.337657,1
-71.04839,42.33922,1
-71.07228,42.34618,1
-71.002,42.39081,1
-71.07549,42.34235,1
-71.02701,42.33394,1
-71.03564,42.37779,1
-71.06961,42.34853,1
-71.05755,42.36645,1
-71.03235,42.37711,1
-71.07297,42.34579,1
-71.03577,42.33028,1
-71.08042,42.33855,1
-71.0689,42.3497,1
-71.03335,42.36626,1
-71.0733,42.3459,1
-71.03671,42.37456,1
-71.03277,42.33416,1
-71.03963,42.33454,1
-71.050252,42.363412,1
-71.03207,42.38216,1
-71.03573,42.33448,1
-71.041698,42.371016,1
-71.041355,42.369709,1
-71.013451,42.386955,1
-71.07385,42.33633,1
-71.065023,42.359539,1
-70.99747,42.38951,1
-71.03051,42.37719,1
-71.06027,42.35074,1
-71.05141,42.33394,1
-71.07243,42.35441,1
-71.011718,42.387617,1
-71.0359,42.33247,1
-71.01251,42.39114,1
-71.00656,42.39229,1
-71.04883,42.33649,1
-71.03633,42.36595,1
-71.05084,42.34037,1
-71.041499,42.369544,1
-71.05384,42.32941,1
-71.03164,42.37702,1
-71.03221,42.37573,1
-71.06985,42.35894,1
-71.03852,42.38072,1
-71.03314,42.37964,1
-71.099555,42.343005,1
-71.06879,42.34345,1
-71.05706,42.36567,1
-71.07135,42.35705,1
-71.01385,42.38442,1
-71.062736,42.360555,1
-71.083072,42.342442,1
-71.00922,42.38972,1
-71.03181,42.37715,1
-71.051399,42.341178,1
-71.04321,42.33368,1
-71.04475,42.33582,1
-71.03642,42.32981,1
-71.07708,42.34044,1
-71.107553,42.333971,1
-71.00224,42.38388,1
-71.068963,42.350298,1
-71.02824,42.33777,1
-71.02134,42.38198,1
-71.01717,42.38238,1
-71.042136,42.370468,1
-71.03768,42.33503,1
-71.04279,42.33201,1
-71.04477,42.3347,1
-71.066759,42.360136,1
-71.05171,42.34058,1
-71.035409,42.380138,1
-71.06657,42.3606,1
-71.054951,42.328222,1
-71.06934,42.35656,1
-71.07879,42.34405,1
-71.02138,42.38169,1
-71.067957,42.357252,1
-71.04659,42.33466,1
-71.03815,42.36662,1
-71.054,42.33552,1
-71.03401,42.38239,1
-71.01617,42.38433,1
-71.05408,42.33557,1
-71.0299,42.37733,1
-71.027101,42.333369,1
-71.07168,42.36013,1
-71.05659,42.36781,1
-71.03662,42.33162,1
-71.07604,42.34361,1
-71.07861,42.34453,1
-71.04013,42.33586,1
-71.02307,42.38133,1
-71.03639,42.33215,1
-71.02738,42.33395,1
-71.0376,42.33597,1
-71.06834,42.34308,1
-71.02252,42.38011,1
-71.03241,42.37707,1
-71.013367,42.387428,1
-71.00227,42.39126,1
-71.01336,42.38459,1
-71.07192,42.34536,1
-71.054603,42.339061,1
-71.07001,42.35802,1
-71.07771,42.34228,1
-71.0661,42.36005,1
-71.07294,42.35283,1
-71.07399,42.34572,1
-71.04399,42.33391,1
-71.051083,42.365418,1
-71.01877,42.38232,1
-71.06735,42.35986,1
-71.00743,42.38978,1
-71.05467,42.36775,1
-71.04715,42.33814,1
-71.03098,42.33373,1
-71.03413,42.37836,1
-71.03487,42.33298,1
-71.01054,42.39155,1
-71.04339,42.3335,1
-71.07462,42.34402,1
-71.08448,42.35156,1
-71.06429,42.34333,1
-71.03243,42.37826,1
-71.07822,42.3415,1
-71.00348,42.38903,1
-71.06202,42.34841,1
-71.12284,42.35138,1
-71.04955,42.33743,1
-71.06762,42.3601,1
-71.110314,42.33361,1
-71.04132,42.33416,1
-71.03313,42.33518,1
-71.109074,42.33451,1
-71.051957,42.339381,1
-71.04475,42.33441,1
-71.05395,42.36381,1
-71.067883,42.35974,1
-71.07739,42.33963,1
-71.02737,42.33584,1
-71.06463,42.35926,1
-71.051074,42.36522,1
-71.041749,42.369883,1
-71.008221,42.389963,1
-71.03731,42.33746,1
-71.03005,42.36399,1
-71.0276,42.37881,1
-71.07362,42.34607,1
-71.00588,42.38529,1
-71.03374,42.3824,1
-71.04958,42.33266,1
-71.04847,42.33271,1
-71.04475,42.33423,1
-71.05088,42.3369,1
-71.03007,42.3335,1
-71.03336,42.37951,1
-71.06808,42.35966,1
-71.042519,42.370221,1
-71.055167,42.328095,1
-71.05191,42.33535,1
-71.07551,42.335361,1
-71.03602,42.37803,1
-71.050044,42.363575,1
-71.04774,42.33515,1
-71.0691,42.35026,1
-71.03528,42.37686,1
-71.02537,42.33446,1
-71.10977,42.33298,1
-71.02839,42.33305,1
-71.08199,42.34377,1
-71.03863,42.37976,1
-71.02547,42.33511,1
-71.02956,42.33552,1
-71.06488,42.3587,1
-71.08042,42.3403,1
-71.00744,42.38978,1
-71.08931,42.3441,1
-71.07402,42.34598,1
-71.03526,42.37755,1
-71.06935,42.34364,1
-71.069562,42.360281,1
-71.0549,42.35817,1
-71.03505,42.33261,1
-71.0084,42.38868,1
-71.07259,42.35609,1
-71.04398,42.33199,1
-71.0088,42.38798,1
-71.03139,42.36486,1
-71.069979,42.342344,1
-71.050848,42.330941,1
-71.02919,42.37783,1
-71.03543,42.36681,1
-71.03956,42.38074,1
-71.02936,42.36539,1
-71.03556,42.36757,1
-71.00893,42.39127,1
-71.08211,42.34349,1
-71.068616,42.359421,1
-71.042397,42.371222,1
-71.067546,42.357129,1
-71.03758,42.33261,1
-71.00633,42.38532,1
-71.03686,42.38114,1
-71.106785,42.338544,1
-71.06813,42.35981,1
-71.08201,42.34379,1
-71.06949,42.35964,1
-71.03815,42.33212,1
-71.02654,42.33591,1
-71.051069,42.36522,1
-71.03561,42.3665,1
-71.10716,42.33505,1
-71.03864,42.36755,1
-71.071723,42.341361,1
-71.06578,42.35994,1
-71.0749,42.34249,1
-71.01293,42.385657,1
-71.04004,42.33123,1
-71.05617,42.33096,1
-71.03909,42.3332,1
-71.01382,42.38216,1
-71.06776,42.36003,1
-71.053772,42.357303,1
-71.050839,42.330641,1
-71.02824,42.33678,1
-71.012308,42.384262,1
-71.04226,42.33284,1
-71.04883,42.33645,1
-71.03492,42.38039,1
-71.052,42.33413,1
-71.07424,42.35412,1
-71.05487,42.34196,1
-71.05345,42.33032,1
-71.03319,42.38179,1
-71.07818,42.35421,1
-71.08501,42.3483,1
-71.051461,42.331084,1
-71.120889,42.352819,1
-71.04132,42.33422,1
-71.01285,42.38139,1
-71.03279,42.36515,1
-71.04417,42.33706,1
-71.03011,42.33544,1
-71.107033,42.333961,1
-71.01595,42.38472,1
-71.03197,42.33416,1
-71.03695,42.3753,1
-71.07381,42.34343,1
-71.03263,42.38215,1
-71.04168,42.33353,1
-71.00495,42.39126,1
-71.10706,42.33496,1
-71.04398,42.33446,1
-71.02949,42.33824,1
-71.03829,42.33523,1
-71.038556,42.37597,1
-71.07543,42.34426,1
-71.01466,42.38102,1
-71.03353,42.37982,1
-71.067326,42.349842,1
-71.01114,42.3902,1
-71.07816,42.34216,1
-71.04321,42.33281,1
-71.05634,42.36669,1
-71.04615,42.33777,1
-71.01605,42.38435,1
-71.07185,42.35958,1
-71.00033,42.38412,1
-71.050019,42.365192,1
-71.04182,42.369915,1
-71.06773,42.34859,1
-71.05202,42.33525,1
-71.072629,42.345703,1
-71.08091,42.34025,1
-71.03407,42.33378,1
-71.05351,42.36676,1
-71.031457,42.332271,1
-71.0492,42.33261,1
-71.01931,42.38088,1
-71.07264,42.34495,1
-71.07522,42.33579,1
-71.070297,42.356997,1
-71.04804,42.33374,1
-71.00358,42.38988,1
-71.07465,42.34354,1
-71.00321,42.38651,1
-71.108039,42.334195,1
-71.07012,42.34859,1
-71.05438,42.33471,1
-71.06839,42.35848,1
-71.02729,42.33352,1
-71.01081,42.39006,1
-71.07466,42.34412,1
-71.06832,42.35901,1
-71.059548,42.364205,1
-71.107137,42.333963,1
-71.06497,42.36073,1
-71.01342,42.387129,1
-71.066975,42.360752,1
-71.02925,42.38099,1
-71.00682,42.38796,1
-71.00383,42.38547,1
-71.07161,42.34636,1
-71.06596,42.35876,1
-71.04193,42.33605,1
-71.05366,42.35767,1
-71.050208,42.363608,1
-71.05164,42.33963,1
-71.06898,42.35701,1
-71.081372,42.348863,1
-71.06896,42.35967,1
-71.0357,42.33177,1
-71.042189,42.371937,1
-71.06673,42.35712,1
-71.0723,42.34269,1
-71.04631,42.33065,1
-71.069485,42.348654,1
-71.03143,42.3341,1
-71.07231,42.34321,1
-71.05022,42.36361,1
-71.06845,42.3579,1
-71.0691,42.35748,1
-71.03071,42.37848,1
-71.06818,42.34982,1
-71.00895,42.38874,1
-71.03279,42.3801,1
-71.06043,42.35234,1
-71.00974,42.39126,1
-71.04527,42.33679,1
-71.06819,42.35718,1
-71.00519,42.38949,1
-70.99813,42.38264,1
-71.05023,42.34006,1
-71.07777,42.33995,1
-71.04856,42.33637,1
-71.01094,42.3896,1
-71.01628,42.3848,1
-71.06985,42.35916,1
-71.07422,42.34326,1
-71.067477,42.360409,1
-71.052564,42.339781,1
-71.08779,42.347025,1
-71.08462,42.34545,1
-71.05716,42.32848,1
-71.03865,42.33084,1
-71.0695,42.35986,1
-71.03291,42.3785,1
-71.07656,42.33846,1
-71.05042,42.3371,1
-71.043221,42.370511,1
-71.05792,42.36778,1
-71.07878,42.33986,1
-71.050602,42.363483,1
-71.06715,42.35942,1
-71.05768,42.36423,1
-71.06178,42.35635,1
-71.05587,42.357006,1
-71.06634,42.3416,1
-71.072261,42.341615,1
-71.08094,42.34174,1
-71.0696,42.34342,1
-71.03933,42.3371,1
-71.04689,42.33799,1
-71.0679,42.360361,1
-71.03782,42.33241,1
-71.06108,42.34936,1
-71.054208,42.366554,1
-71.03161,42.37535,1
-71.028571,42.338034,1
-71.00275,42.38404,1
-71.011572,42.386968,1
-71.05359,42.33009,1
-71.053971,42.337268,1
-71.0682,42.35788,1
-71.07201,42.34244,1
-71.03294,42.33249,1
-71.00273,42.39076,1
-71.02746,42.33611,1
-71.05429,42.3361,1
-71.03081,42.33641,1
-71.041731,42.36986,1
-71.053275,42.339428,1
-71.01789,42.38154,1
-71.00101,42.38338,1
-71.0519,42.34166,1
-71.03088,42.33426,1
-71.00423,42.38938,1
-71.05108,42.33695,1
-71.01478,42.38097,1
-71.02859,42.33603,1
-71.050125,42.363387,1
-71.02167,42.38186,1
-71.02777,42.33779,1
-71.0418,42.33174,1
-71.07156,42.34545,1
-71.04413,42.33148,1
-71.06931,42.35987,1
-71.069762,42.360026,1
-71.02959,42.33335,1
-71.055372,42.338342,1
-71.05799,42.36701,1
-71.07437,42.34371,1
-71.082841,42.343109,1
-71.00913,42.38817,1
-71.07538,42.34356,1
-71.03565,42.37935,1
-71.032402,42.332656,1
-71.0661,42.36026,1
-71.08303,42.3492,1
-71.04292,42.33074,1
-71.06829,42.35017,1
-71.06498,42.32977,1
-71.02982,42.37966,1
-71.08042,42.3508,1
-71.080517,42.350948,1
-71.00173,42.3837,1
-71.03631,42.37251,1
-71.012124,42.385764,1
-71.0489,42.33653,1
-71.06608,42.34943,1
-71.053166,42.339483,1
-71.05122,42.33762,1
-71.02531,42.38087,1
-71.044716,42.354304,1
-71.04305,42.33667,1
-71.067798,42.359848,1
-71.045607,42.335638,1
-71.068754,42.359516,1
-71.05467,42.3646,1
-71.050239,42.363614,1
-71.03268,42.33299,1
-71.07752,42.34022,1
-71.0486,42.33309,1
-71.04955,42.33694,1
-71.054795,42.359968,1
-71.04005,42.33128,1
-71.03611,42.33162,1
-71.052404,42.339675,1
-71.06765,42.34921,1
-71.03221,42.36737,1
-71.03456,42.37636,1
-71.05798,42.36565,1
-71.03832,42.37641,1
-71.1093,42.33303,1
-71.07885,42.34156,1
-71.03203,42.33366,1
-71.10335,42.33445,1
-71.03505,42.37694,1
-71.03529,42.33577,1
-71.03804,42.36833,1
-71.00457,42.38654,1
-71.0021,42.39118,1
-71.04217,42.33369,1
-71.03572,42.331838,1
-71.03958,42.38172,1
-71.04109,42.33285,1
-71.03485,42.33254,1
-71.00066,42.38358,1
-71.04008,42.37018,1
-71.02939,42.33336,1
-71.03678,42.33378,1
-71.00644,42.3913,1
-71.074519,42.345072,1
-71.03912,42.38267,1
-71.08622,42.34597,1
-71.06914,42.3488,1
-71.06989,42.35826,1
-71.03748,42.37275,1
-71.05362,42.36403,1
-71.03522,42.33526,1
-71.02958,42.33306,1
-71.00538,42.38815,1
-71.04165,42.33288,1
-71.099689,42.343012,1
-71.043,42.33393,1
-71.06908,42.34956,1
-71.03354,42.33424,1
-71.0349,42.33664,1
-71.056182,42.331798,1
-71.0325,42.37878,1
-71.02736,42.3345,1
-71.03445,42.37939,1
-71.0667,42.35986,1
-71.04086,42.33284,1
-71.03086,42.3775,1
-71.09968,42.34278,1
-71.02784,42.33779,1
-71.03296,42.36644,1
-71.06459,42.35867,1
-71.0812,42.34133,1
-71.07697,42.33975,1
-71.05283,42.33405,1
-71.02551,42.38113,1
-71.0317,42.36635,1
-71.06829,42.34816,1
-71.03512,42.33404,1
-71.0662,42.35899,1
-71.01562,42.38465,1
-71.00805,42.3901,1
-71.03529,42.33243,1
-71.04441,42.33458,1
-71.0194,42.38209,1
-71.03147,42.3802,1
-71.00437,42.39217,1
-71.035614,42.339316,1
-71.12222,42.35148,1
-71.08134,42.3443,1
-71.00354,42.39152,1
-71.07591,42.33682,1
-71.08419,42.352,1
-71.06917,42.34223,1
-71.08521,42.35086,1
-71.05363,42.32893,1
-71.081437,42.338191,1
-71.054049,42.339789,1
-71.07624,42.33822,1
-71.041967,42.370679,1
-71.07177,42.34576,1
-71.045446,42.338047,1
-71.110161,42.333901,1
-71.07106,42.35603,1
-71.00402,42.3906,1
-71.0348,42.37817,1
-71.04015,42.33337,1
-71.03386,42.3797,1
-71.03787,42.37969,1
-71.05105,42.36522,1
-71.06523,42.35902,1
-71.04474,42.33397,1
-71.02742,42.33506,1
-71.053959,42.367626,1
-71.03421,42.33047,1
-71.08091,42.3451,1
-71.042148,42.371593,1
-71.00335,42.39175,1
-71.061733,42.356403,1
-71.04917,42.33366,1
-71.02237,42.38196,1
-71.04407,42.33534,1
-71.04721,42.33818,1
-71.107974,42.33336,1
-71.04655,42.33395,1
-71.07545,42.3439,1
-71.07646,42.34049,1
-71.011825,42.387339,1
-71.04915,42.33976,1
-71.07167,42.34683,1
-71.071939,42.356946,1
-71.01332,42.38543,1
-71.01474,42.38099,1
-71.05636,42.33087,1
-71.03703,42.36649,1
-71.03303,42.33115,1
-71.05645,42.34275,1
-71.00538,42.39264,1
-71.07485,42.33975,1
-71.07312,42.34595,1
-71.03313,42.33511,1
-71.050514,42.365216,1
-71.068167,42.359374,1
-71.11563,42.35049,1
-71.07528,42.34276,1
-71.050116,42.363385,1
-71.011765,42.387252,1
-71.04642,42.33165,1
-71.01715,42.38323,1
-71.08517,42.35048,1
-71.03097,42.33365,1
-71.10919,42.33407,1
-71.050119,42.363386,1
-71.0635,42.36073,1
-71.029121,42.336738,1
-71.02999,42.3796,1
-71.06885,42.35898,1
-71.05375,42.35769,1
-71.06848,42.34918,1
-71.054923,42.335868,1
-71.003622,42.387898,1
-71.011706,42.387164,1
-71.0505,42.33536,1
-71.0674,42.35797,1
-71.03413,42.33709,1
-71.05423,42.3298,1
-71.05711,42.33072,1
-71.031953,42.334275,1
-71.04444,42.33399,1
-71.02906,42.33626,1
-71.04372,42.33479,1
-71.03706,42.37503,1
-71.035049,42.378693,1
-70.9971,42.38917,1
-71.03872,42.38218,1
-71.06773,42.35735,1
-71.050511,42.363669,1
-71.07254,42.34591,1
-71.052673,42.339469,1
-71.05439,42.33101,1
-71.05627,42.36553,1
-71.03163,42.37659,1
-71.05306,42.339299,1
-71.04619,42.33738,1
-71.04676,42.33186,1
-71.02283,42.38071,1
-71.067489,42.349708,1
-71.03574,42.37931,1
-71.01672,42.38149,1
-71.080708,42.337678,1
-71.03275,42.33495,1
-71.05217,42.34165,1
-71.0287,42.37825,1
-71.03515,42.37845,1
-71.03561,42.3724,1
-71.03783,42.376178,1
-71.0174,42.38199,1
-71.055176,42.329412,1
-71.08053,42.34184,1
-71.04955,42.33627,1
-71.07274,42.35606,1
-71.05159,42.33627,1
-71.107023,42.332363,1
-71.06912,42.35831,1
-71.07233,42.34616,1
-71.03545,42.38216,1
-71.04858,42.33595,1
-71.0766,42.35094,1
-71.04697,42.33165,1
-71.07032,42.35857,1
-71.05062,42.34022,1
-71.062657,42.351431,1
-71.011779,42.387707,1
-71.09541,42.34981,1
-71.06088,42.35197,1
-71.02979,42.3769,1
-71.011321,42.387036,1
-71.08461,42.35189,1
-71.05063,42.33544,1
-71.04224,42.37187,1
-71.05029,42.33544,1
-71.03322,42.38077,1
-71.03094,42.36605,1
-71.03763,42.3376,1
-71.07645,42.3383,1
-71.02837,42.37855,1
-71.07136,42.337992,1
-71.071,42.35713,1
-71.03824,42.38241,1
-71.01698,42.38299,1
-71.055125,42.328073,1
-71.02122,42.3821,1
-71.02992,42.3338,1
-71.05053,42.33717,1
-71.0348,42.37609,1
-71.03388,42.37884,1
-71.03174,42.33416,1
-71.00234,42.39097,1
-71.041758,42.369831,1
-71.01549,42.38339,1
-71.036635,42.382729,1
-71.05135,42.3409,1
-71.056091,42.363282,1
-71.05714,42.33051,1
-71.03259,42.3771,1
-71.0457,42.33193,1
-71.07007,42.35808,1
-71.02878,42.33551,1
-71.0659,42.35873,1
-71.01282,42.3814,1
-71.0067,42.38884,1
-71.05088,42.33504,1
-71.06734,42.35977,1
-71.04363,42.3365,1
-71.052848,42.364541,1
-71.03627,42.33459,1
-71.02919,42.38101,1
-71.0335,42.37423,1
-71.05676,42.33057,1
-71.07759,42.3398,1
-71.02267,42.38078,1
-71.038272,42.36945,1
-71.03419,42.36663,1
-71.05036,42.34064,1
-71.041967,42.369951,1
-71.08485,42.34922,1
-71.03807,42.37696,1
-71.07254,42.34725,1
-71.07458,42.34508,1
-71.08571,42.3459,1
-71.039165,42.373384,1
-71.03339,42.38247,1
-71.04257,42.33284,1
-71.06973,42.35804,1
-71.08709,42.35109,1
-71.0427,42.33368,1
-71.04862,42.33525,1
-71.01643,42.38235,1
-71.03841,42.33741,1
-71.07913,42.34246,1
-71.07096,42.34223,1
-71.03399,42.33538,1
-71.04318,42.33145,1
-71.06276,42.34809,1
-71.03455,42.33537,1
-71.02079,42.38302,1
-71.07727,42.34,1
-71.066777,42.360326,1
-71.03302,42.33031,1
-71.013266,42.386293,1
-71.08078,42.35178,1
-71.00309,42.38558,1
-71.08067,42.34193,1
-71.03401,42.37879,1
-71.00441,42.39069,1
-71.06939,42.3573,1
-71.04026,42.33205,1
-71.04876,42.33554,1
-71.05369,42.33061,1
-71.01089,42.39009,1
-71.06718,42.35987,1
-71.027794,42.378971,1
-71.08205,42.34381,1
-71.01383,42.38178,1
-71.07588,42.34288,1
-71.04175,42.33429,1
-71.03544,42.36648,1
-71.03267,42.333,1
-71.054621,42.328051,1
-71.00223,42.38902,1
-71.04843,42.33376,1
-71.08163,42.34259,1
-71.03098,42.33206,1
-71.03352,42.38016,1
-71.03258,42.33149,1
-71.055192,42.339577,1
-71.08776,42.34269,1
-71.00162,42.38873,1
-71.03273,42.37908,1
-71.06839,42.34304,1
